job_key,reference,snapshot_date,skill
NEJOBZOJ-2026-08-10,NEJOBZOJ,2026-08-10,PMI
NEJOBZOJ-2026-08-10,NEJOBZOJ,2026-08-10,Prince2
V3PB9EUY-2026-08-10,V3PB9EUY,2026-08-10,UAT
V3PB9EUY-2026-08-10,V3PB9EUY,2026-08-10,MS Project
V3PB9EUY-2026-08-10,V3PB9EUY,2026-08-10,SharePoint
FVNNPKLN-2026-08-10,FVNNPKLN,2026-08-10,CRM
FVNNPKLN-2026-08-10,FVNNPKLN,2026-08-10,R
FVNNPKLN-2026-08-10,FVNNPKLN,2026-08-10,ERP
AFBIUN8D-2026-08-10,AFBIUN8D,2026-08-10,8D
AFBIUN8D-2026-08-10,AFBIUN8D,2026-08-10,PPAP
AFBIUN8D-2026-08-10,AFBIUN8D,2026-08-10,APQP
ZEPFZXFW-2026-08-10,ZEPFZXFW,2026-08-10,Allen-Bradley
ZEPFZXFW-2026-08-10,ZEPFZXFW,2026-08-10,Siemens Tia Portal
ZEPFZXFW-2026-08-10,ZEPFZXFW,2026-08-10,SCADA system
8XU8OHPL-2026-08-10,8XU8OHPL,2026-08-10,Go
8XU8OHPL-2026-08-10,8XU8OHPL,2026-08-10,Vue.js
8CHRRZNB-2026-08-10,8CHRRZNB,2026-08-10,Java
8CHRRZNB-2026-08-10,8CHRRZNB,2026-08-10,TypeScript
8CHRRZNB-2026-08-10,8CHRRZNB,2026-08-10,React
Y2XKOLUP-2026-08-10,Y2XKOLUP,2026-08-10,Java
Y2XKOLUP-2026-08-10,Y2XKOLUP,2026-08-10,Kotlin
Y2XKOLUP-2026-08-10,Y2XKOLUP,2026-08-10,Spring Boot
Y8JLMUJR-2026-08-10,Y8JLMUJR,2026-08-10,Python
Y8JLMUJR-2026-08-10,Y8JLMUJR,2026-08-10,Azure Data Factory
Y8JLMUJR-2026-08-10,Y8JLMUJR,2026-08-10,Azure Cloud
MRLSU4PY-2026-08-10,MRLSU4PY,2026-08-10,API Gateway
MRLSU4PY-2026-08-10,MRLSU4PY,2026-08-10,Middleware
MRLSU4PY-2026-08-10,MRLSU4PY,2026-08-10,Linux
UJHGUQRA-2026-08-10,UJHGUQRA,2026-08-10,XML
UJHGUQRA-2026-08-10,UJHGUQRA,2026-08-10,JSON
UJHGUQRA-2026-08-10,UJHGUQRA,2026-08-10,REST API
WB7T0BQU-2026-08-10,WB7T0BQU,2026-08-10,Java
WB7T0BQU-2026-08-10,WB7T0BQU,2026-08-10,Spring
WB7T0BQU-2026-08-10,WB7T0BQU,2026-08-10,Code Review
MZ64KRJE-2026-08-10,MZ64KRJE,2026-08-10,Business analysis
MZ64KRJE-2026-08-10,MZ64KRJE,2026-08-10,GRC
MZ64KRJE-2026-08-10,MZ64KRJE,2026-08-10,Requirements gathering
J0VAY8DL-2026-08-10,J0VAY8DL,2026-08-10,Python
J0VAY8DL-2026-08-10,J0VAY8DL,2026-08-10,AI
J0VAY8DL-2026-08-10,J0VAY8DL,2026-08-10,C
YKSIYB4M-2026-08-10,YKSIYB4M,2026-08-10,Driving license
YKSIYB4M-2026-08-10,YKSIYB4M,2026-08-10,MS Office
6TGQJREX-2026-08-10,6TGQJREX,2026-08-10,.NET
6TGQJREX-2026-08-10,6TGQJREX,2026-08-10,Azure
IM1XSAD1-2026-08-10,IM1XSAD1,2026-08-10,Azure
IM1XSAD1-2026-08-10,IM1XSAD1,2026-08-10,Architect
IM1XSAD1-2026-08-10,IM1XSAD1,2026-08-10,Microservices
EEAC6VA6-2026-08-10,EEAC6VA6,2026-08-10,Node.js
EEAC6VA6-2026-08-10,EEAC6VA6,2026-08-10,JavaScript
EEAC6VA6-2026-08-10,EEAC6VA6,2026-08-10,Docker
O4IKSL4Q-2026-08-10,O4IKSL4Q,2026-08-10,React
O4IKSL4Q-2026-08-10,O4IKSL4Q,2026-08-10,JavaScript
O4IKSL4Q-2026-08-10,O4IKSL4Q,2026-08-10,Algorithms
ZIVH97Y5-2026-08-10,ZIVH97Y5,2026-08-10,Databricks
ZIVH97Y5-2026-08-10,ZIVH97Y5,2026-08-10,Python
ZIVH97Y5-2026-08-10,ZIVH97Y5,2026-08-10,Data engineering
QVFCIMCX-2026-08-10,QVFCIMCX,2026-08-10,SQL
QVFCIMCX-2026-08-10,QVFCIMCX,2026-08-10,Windows Server
QVFCIMCX-2026-08-10,QVFCIMCX,2026-08-10,Oracle
3597EBWH-2026-08-10,3597EBWH,2026-08-10,Java
3597EBWH-2026-08-10,3597EBWH,2026-08-10,CD pipelines
3597EBWH-2026-08-10,3597EBWH,2026-08-10,API Gateway
RFHUMF1K-2026-08-10,RFHUMF1K,2026-08-10,Guidewire
RFHUMF1K-2026-08-10,RFHUMF1K,2026-08-10,Gosu
RFHUMF1K-2026-08-10,RFHUMF1K,2026-08-10,Java
HI9RHHCX-2026-08-10,HI9RHHCX,2026-08-10,Java
HI9RHHCX-2026-08-10,HI9RHHCX,2026-08-10,JEE
HI9RHHCX-2026-08-10,HI9RHHCX,2026-08-10,Spring Boot
6KJPY4GE-2026-08-10,6KJPY4GE,2026-08-10,Go
6KJPY4GE-2026-08-10,6KJPY4GE,2026-08-10,GCP
6KJPY4GE-2026-08-10,6KJPY4GE,2026-08-10,Terraform
2URDZCYP-2026-08-10,2URDZCYP,2026-08-10,Java
2URDZCYP-2026-08-10,2URDZCYP,2026-08-10,TDD
2URDZCYP-2026-08-10,2URDZCYP,2026-08-10,JUnit
GWB8JEEC-2026-08-10,GWB8JEEC,2026-08-10,K8s
GWB8JEEC-2026-08-10,GWB8JEEC,2026-08-10,Kafka
GWB8JEEC-2026-08-10,GWB8JEEC,2026-08-10,PostgreSQL
WPJAIDNM-2026-08-10,WPJAIDNM,2026-08-10,SQL
WPJAIDNM-2026-08-10,WPJAIDNM,2026-08-10,GCP
WPJAIDNM-2026-08-10,WPJAIDNM,2026-08-10,Oracle
YBFIQKWT-2026-08-10,YBFIQKWT,2026-08-10,Java
YBFIQKWT-2026-08-10,YBFIQKWT,2026-08-10,TypeScript
YBFIQKWT-2026-08-10,YBFIQKWT,2026-08-10,Selenium
QHY1RS6J-2026-08-10,QHY1RS6J,2026-08-10,Java
QHY1RS6J-2026-08-10,QHY1RS6J,2026-08-10,AWS
QHY1RS6J-2026-08-10,QHY1RS6J,2026-08-10,NoSQL
EOC6FATQ-2026-08-10,EOC6FATQ,2026-08-10,Java
EOC6FATQ-2026-08-10,EOC6FATQ,2026-08-10,DevOps
EOC6FATQ-2026-08-10,EOC6FATQ,2026-08-10,AWS
UCE9XBLH-2026-08-10,UCE9XBLH,2026-08-10,Excel
UCE9XBLH-2026-08-10,UCE9XBLH,2026-08-10,MS Office
SYOCIPA7-2026-08-10,SYOCIPA7,2026-08-10,DORA
SYOCIPA7-2026-08-10,SYOCIPA7,2026-08-10,Information Security
SYOCIPA7-2026-08-10,SYOCIPA7,2026-08-10,Regulatory compliance
MXDSRUUW-2026-08-10,MXDSRUUW,2026-08-10,Cybersecurity
MXDSRUUW-2026-08-10,MXDSRUUW,2026-08-10,DLP
MXDSRUUW-2026-08-10,MXDSRUUW,2026-08-10,Cloud
ZP4BLYK9-2026-08-10,ZP4BLYK9,2026-08-10,Security
ZP4BLYK9-2026-08-10,ZP4BLYK9,2026-08-10,Cybersecurity
ZP4BLYK9-2026-08-10,ZP4BLYK9,2026-08-10,CIS
Z463GSW2-2026-08-10,Z463GSW2,2026-08-10,DevOps
Z463GSW2-2026-08-10,Z463GSW2,2026-08-10,DevSecOps
Z463GSW2-2026-08-10,Z463GSW2,2026-08-10,Terraform
LDOM7C9N-2026-08-10,LDOM7C9N,2026-08-10,Java
LDOM7C9N-2026-08-10,LDOM7C9N,2026-08-10,Spring Boot
LDOM7C9N-2026-08-10,LDOM7C9N,2026-08-10,HA
AXQTA5A6-2026-08-10,AXQTA5A6,2026-08-10,ES
AXQTA5A6-2026-08-10,AXQTA5A6,2026-08-10,Test case
AXQTA5A6-2026-08-10,AXQTA5A6,2026-08-10,Flask
4Z6HDV0H-2026-08-10,4Z6HDV0H,2026-08-10,Java
4Z6HDV0H-2026-08-10,4Z6HDV0H,2026-08-10,Angular
4Z6HDV0H-2026-08-10,4Z6HDV0H,2026-08-10,Kotlin
PGBZ8SFJ-2026-08-10,PGBZ8SFJ,2026-08-10,SQL
PGBZ8SFJ-2026-08-10,PGBZ8SFJ,2026-08-10,.NET
PGBZ8SFJ-2026-08-10,PGBZ8SFJ,2026-08-10,Visual Studio
QWUHSVBF-2026-08-10,QWUHSVBF,2026-08-10,Java
QWUHSVBF-2026-08-10,QWUHSVBF,2026-08-10,Selenium
QWUHSVBF-2026-08-10,QWUHSVBF,2026-08-10,Test automation
I1SVQODY-2026-08-10,I1SVQODY,2026-08-10,Scala
I1SVQODY-2026-08-10,I1SVQODY,2026-08-10,Spark
I1SVQODY-2026-08-10,I1SVQODY,2026-08-10,GCP
PBBWALLG-2026-08-10,PBBWALLG,2026-08-10,UML
PBBWALLG-2026-08-10,PBBWALLG,2026-08-10,BPMN
PBBWALLG-2026-08-10,PBBWALLG,2026-08-10,Sparx Enterprise Architect
D70MOPUL-2026-08-10,D70MOPUL,2026-08-10,Python
D70MOPUL-2026-08-10,D70MOPUL,2026-08-10,Vue.js
D70MOPUL-2026-08-10,D70MOPUL,2026-08-10,AWS
IFRHSH2V-2026-08-10,IFRHSH2V,2026-08-10,UI
IFRHSH2V-2026-08-10,IFRHSH2V,2026-08-10,Product design
IFRHSH2V-2026-08-10,IFRHSH2V,2026-08-10,UCD
NPFDU9P8-2026-08-10,NPFDU9P8,2026-08-10,GCP
NPFDU9P8-2026-08-10,NPFDU9P8,2026-08-10,Cloud
NPFDU9P8-2026-08-10,NPFDU9P8,2026-08-10,Storage
SWIHMFJW-2026-08-10,SWIHMFJW,2026-08-10,CRM
ITF7YN0H-2026-08-10,ITF7YN0H,2026-08-10,Java
ITF7YN0H-2026-08-10,ITF7YN0H,2026-08-10,Spring Boot
ITF7YN0H-2026-08-10,ITF7YN0H,2026-08-10,Maven
W3XRVCWA-2026-08-10,W3XRVCWA,2026-08-10,MS Office
1MLOMYRW-2026-08-10,1MLOMYRW,2026-08-10,SAP
1MLOMYRW-2026-08-10,1MLOMYRW,2026-08-10,ABAP
6THTTF41-2026-08-10,6THTTF41,2026-08-10,Azure
6THTTF41-2026-08-10,6THTTF41,2026-08-10,Red Hat
6THTTF41-2026-08-10,6THTTF41,2026-08-10,.NET
Q4LILXZ8-2026-08-10,Q4LILXZ8,2026-08-10,SQL
Q4LILXZ8-2026-08-10,Q4LILXZ8,2026-08-10,Payments
Q4LILXZ8-2026-08-10,Q4LILXZ8,2026-08-10,Business analysis
MMJSMLO4-2026-08-10,MMJSMLO4,2026-08-10,.NET
MMJSMLO4-2026-08-10,MMJSMLO4,2026-08-10,REST API
MMJSMLO4-2026-08-10,MMJSMLO4,2026-08-10,NUnit
MFCKPOS3-2026-08-10,MFCKPOS3,2026-08-10,Java
MFCKPOS3-2026-08-10,MFCKPOS3,2026-08-10,Degree
MFCKPOS3-2026-08-10,MFCKPOS3,2026-08-10,Communication skills
N39GVRK5-2026-08-10,N39GVRK5,2026-08-10,Degree
N39GVRK5-2026-08-10,N39GVRK5,2026-08-10,PL/SQL
7AEMNF6S-2026-08-10,7AEMNF6S,2026-08-10,Java
7AEMNF6S-2026-08-10,7AEMNF6S,2026-08-10,LLMs
7AEMNF6S-2026-08-10,7AEMNF6S,2026-08-10,Docker Compose
TABLLBVR-2026-08-10,TABLLBVR,2026-08-10,Java
TABLLBVR-2026-08-10,TABLLBVR,2026-08-10,AI
TABLLBVR-2026-08-10,TABLLBVR,2026-08-10,Product development
EOQQ5TUE-2026-08-10,EOQQ5TUE,2026-08-10,Jira
EOQQ5TUE-2026-08-10,EOQQ5TUE,2026-08-10,Confluence
EOQQ5TUE-2026-08-10,EOQQ5TUE,2026-08-10,SharePoint
AHGEJGHM-2026-08-10,AHGEJGHM,2026-08-10,Linux
AHGEJGHM-2026-08-10,AHGEJGHM,2026-08-10,RHEL
AHGEJGHM-2026-08-10,AHGEJGHM,2026-08-10,Oracle
SLYLWKSA-2026-08-10,SLYLWKSA,2026-08-10,.NET
F7BA3NXB-2026-08-10,F7BA3NXB,2026-08-10,Node.js
F7BA3NXB-2026-08-10,F7BA3NXB,2026-08-10,Python
F7BA3NXB-2026-08-10,F7BA3NXB,2026-08-10,Django
N3UG4EGA-2026-08-10,N3UG4EGA,2026-08-10,Java
N3UG4EGA-2026-08-10,N3UG4EGA,2026-08-10,System analysis
N3UG4EGA-2026-08-10,N3UG4EGA,2026-08-10,Project management
WRBJWAA2-2026-08-10,WRBJWAA2,2026-08-10,GCP
WRBJWAA2-2026-08-10,WRBJWAA2,2026-08-10,Jenkins
WRBJWAA2-2026-08-10,WRBJWAA2,2026-08-10,GitHub
3ZXVT3KE-2026-08-10,3ZXVT3KE,2026-08-10,Oracle
3ZXVT3KE-2026-08-10,3ZXVT3KE,2026-08-10,PostgreSQL
3ZXVT3KE-2026-08-10,3ZXVT3KE,2026-08-10,Unix
H9OZ0BNV-2026-08-10,H9OZ0BNV,2026-08-10,.NET
H9OZ0BNV-2026-08-10,H9OZ0BNV,2026-08-10,React
H9OZ0BNV-2026-08-10,H9OZ0BNV,2026-08-10,TypeScript
59NHAB40-2026-08-10,59NHAB40,2026-08-10,Business Continuity
59NHAB40-2026-08-10,59NHAB40,2026-08-10,Crisis Management
59NHAB40-2026-08-10,59NHAB40,2026-08-10,IT Service Continuity Management
PMNMQLZ2-2026-08-10,PMNMQLZ2,2026-08-10,Android
PMNMQLZ2-2026-08-10,PMNMQLZ2,2026-08-10,Kotlin
PMNMQLZ2-2026-08-10,PMNMQLZ2,2026-08-10,Java
UXYJUPYP-2026-08-10,UXYJUPYP,2026-08-10,SAP
UXYJUPYP-2026-08-10,UXYJUPYP,2026-08-10,SAP SD
UXYJUPYP-2026-08-10,UXYJUPYP,2026-08-10,SD
SGRCPIZ9-2026-08-10,SGRCPIZ9,2026-08-10,Azure
SGRCPIZ9-2026-08-10,SGRCPIZ9,2026-08-10,Posgresql
HOIN9VFR-2026-08-10,HOIN9VFR,2026-08-10,C++
HOIN9VFR-2026-08-10,HOIN9VFR,2026-08-10,Java
HOIN9VFR-2026-08-10,HOIN9VFR,2026-08-10,Python
OHH4XBVO-2026-08-10,OHH4XBVO,2026-08-10,Playwright
OHH4XBVO-2026-08-10,OHH4XBVO,2026-08-10,QA
OHH4XBVO-2026-08-10,OHH4XBVO,2026-08-10,JavaScript
U0FYLYQL-2026-08-10,U0FYLYQL,2026-08-10,Atlassian
U0FYLYQL-2026-08-10,U0FYLYQL,2026-08-10,Jamf Pro
U0FYLYQL-2026-08-10,U0FYLYQL,2026-08-10,macOS
DMQJKZ4A-2026-08-10,DMQJKZ4A,2026-08-10,Java
DMQJKZ4A-2026-08-10,DMQJKZ4A,2026-08-10,Gradle
DMQJKZ4A-2026-08-10,DMQJKZ4A,2026-08-10,Spring Boot
JNYVVUTV-2026-08-10,JNYVVUTV,2026-08-10,Dora
JNYVVUTV-2026-08-10,JNYVVUTV,2026-08-10,BCCM
JNYVVUTV-2026-08-10,JNYVVUTV,2026-08-10,L3
0V41K4PH-2026-08-10,0V41K4PH,2026-08-10,Kafka
0V41K4PH-2026-08-10,0V41K4PH,2026-08-10,Data Lake
0V41K4PH-2026-08-10,0V41K4PH,2026-08-10,ETL
0FBXM7UP-2026-08-10,0FBXM7UP,2026-08-10,Dynamics crm
FPRAZOUA-2026-08-10,FPRAZOUA,2026-08-10,JavaScript
FPRAZOUA-2026-08-10,FPRAZOUA,2026-08-10,React
FPRAZOUA-2026-08-10,FPRAZOUA,2026-08-10,TypeScript
E4CYVWRB-2026-08-10,E4CYVWRB,2026-08-10,UI design
E4CYVWRB-2026-08-10,E4CYVWRB,2026-08-10,Wealth Management Experience
E4CYVWRB-2026-08-10,E4CYVWRB,2026-08-10,Mobile Applications design
YPMRXER8-2026-08-10,YPMRXER8,2026-08-10,Java
YPMRXER8-2026-08-10,YPMRXER8,2026-08-10,Python
YPMRXER8-2026-08-10,YPMRXER8,2026-08-10,Clean Code
7QWKLMFY-2026-08-10,7QWKLMFY,2026-08-10,TypeScript
7QWKLMFY-2026-08-10,7QWKLMFY,2026-08-10,PostgreSQL
7QWKLMFY-2026-08-10,7QWKLMFY,2026-08-10,REST API
RZXKJYGN-2026-08-10,RZXKJYGN,2026-08-10,XML
RZXKJYGN-2026-08-10,RZXKJYGN,2026-08-10,Git
RZXKJYGN-2026-08-10,RZXKJYGN,2026-08-10,Jira
OFRCEZWJ-2026-08-10,OFRCEZWJ,2026-08-10,BPMN
OFRCEZWJ-2026-08-10,OFRCEZWJ,2026-08-10,UML
OFRCEZWJ-2026-08-10,OFRCEZWJ,2026-08-10,Jira
EGRBWOHO-2026-08-10,EGRBWOHO,2026-08-10,AI
EGRBWOHO-2026-08-10,EGRBWOHO,2026-08-10,Cloud
EGRBWOHO-2026-08-10,EGRBWOHO,2026-08-10,Linux
K9BCJOPA-2026-08-10,K9BCJOPA,2026-08-10,SQL
K9BCJOPA-2026-08-10,K9BCJOPA,2026-08-10,Power BI
8I75CNBQ-2026-08-10,8I75CNBQ,2026-08-10,GCP
8I75CNBQ-2026-08-10,8I75CNBQ,2026-08-10,AWS
8I75CNBQ-2026-08-10,8I75CNBQ,2026-08-10,Azure
J8XBXJ8Z-2026-08-10,J8XBXJ8Z,2026-08-10,Oracle
J8XBXJ8Z-2026-08-10,J8XBXJ8Z,2026-08-10,Cloud
J8XBXJ8Z-2026-08-10,J8XBXJ8Z,2026-08-10,BI
G2R57SQM-2026-08-10,G2R57SQM,2026-08-10,SQL
G2R57SQM-2026-08-10,G2R57SQM,2026-08-10,REST API
G2R57SQM-2026-08-10,G2R57SQM,2026-08-10,Swagger
K55IZVZQ-2026-08-10,K55IZVZQ,2026-08-10,Spedition
NEB4WBIM-2026-08-10,NEB4WBIM,2026-08-10,Azure
NEB4WBIM-2026-08-10,NEB4WBIM,2026-08-10,Architect
NEB4WBIM-2026-08-10,NEB4WBIM,2026-08-10,Microservices
DDCCQ5QZ-2026-08-10,DDCCQ5QZ,2026-08-10,Java
DDCCQ5QZ-2026-08-10,DDCCQ5QZ,2026-08-10,Algorithms
DDCCQ5QZ-2026-08-10,DDCCQ5QZ,2026-08-10,Multi-threading
KR17CHEX-2026-08-10,KR17CHEX,2026-08-10,K8s
KR17CHEX-2026-08-10,KR17CHEX,2026-08-10,Docker
KR17CHEX-2026-08-10,KR17CHEX,2026-08-10,Linux
VVVNHQV2-2026-08-10,VVVNHQV2,2026-08-10,Analiza biznesowa
VVVNHQV2-2026-08-10,VVVNHQV2,2026-08-10,Umiejętności analityczne
JFQDDU2M-2026-08-10,JFQDDU2M,2026-08-10,Scala
JFQDDU2M-2026-08-10,JFQDDU2M,2026-08-10,Spark
JFQDDU2M-2026-08-10,JFQDDU2M,2026-08-10,GitHub
CDR1FAJD-2026-08-10,CDR1FAJD,2026-08-10,CIS
CDR1FAJD-2026-08-10,CDR1FAJD,2026-08-10,Jira
CDR1FAJD-2026-08-10,CDR1FAJD,2026-08-10,Confluence
CLFWCGPT-2026-08-10,CLFWCGPT,2026-08-10,GitHub
CLFWCGPT-2026-08-10,CLFWCGPT,2026-08-10,Bitbucket
CLFWCGPT-2026-08-10,CLFWCGPT,2026-08-10,Bamboo
JW4ZWM5P-2026-08-10,JW4ZWM5P,2026-08-10,Selenium
JW4ZWM5P-2026-08-10,JW4ZWM5P,2026-08-10,Jenkins
JW4ZWM5P-2026-08-10,JW4ZWM5P,2026-08-10,Postman
RMGMOLRP-2026-08-10,RMGMOLRP,2026-08-10,Degree
RMGMOLRP-2026-08-10,RMGMOLRP,2026-08-10,AD
RMGMOLRP-2026-08-10,RMGMOLRP,2026-08-10,MFA
HS1IDEHQ-2026-08-10,HS1IDEHQ,2026-08-10,Selenium
HS1IDEHQ-2026-08-10,HS1IDEHQ,2026-08-10,xUnit
HS1IDEHQ-2026-08-10,HS1IDEHQ,2026-08-10,NUnit
NQCPQX38-2026-08-10,NQCPQX38,2026-08-10,Dynamics 365
NQCPQX38-2026-08-10,NQCPQX38,2026-08-10,Microsoft Dynamics
NQCPQX38-2026-08-10,NQCPQX38,2026-08-10,CRM
T4VLLARJ-2026-08-10,T4VLLARJ,2026-08-10,Software Asset Management
T4VLLARJ-2026-08-10,T4VLLARJ,2026-08-10,Hardware Asset Management
T4VLLARJ-2026-08-10,T4VLLARJ,2026-08-10,ServiceNow
DCQOMVFX-2026-08-10,DCQOMVFX,2026-08-10,Analytical skills
DCQOMVFX-2026-08-10,DCQOMVFX,2026-08-10,Cryptography
DCQOMVFX-2026-08-10,DCQOMVFX,2026-08-10,ServiceNow
MDSSGVQD-2026-08-10,MDSSGVQD,2026-08-10,Analiza biznesowa
MDSSGVQD-2026-08-10,MDSSGVQD,2026-08-10,Jira
MDSSGVQD-2026-08-10,MDSSGVQD,2026-08-10,Confluence
BU3NSSZP-2026-08-10,BU3NSSZP,2026-08-10,Blazor
BU3NSSZP-2026-08-10,BU3NSSZP,2026-08-10,DevOps
BU3NSSZP-2026-08-10,BU3NSSZP,2026-08-10,Web applications
8JGPPKF8-2026-08-10,8JGPPKF8,2026-08-10,Python
8JGPPKF8-2026-08-10,8JGPPKF8,2026-08-10,Java
8JGPPKF8-2026-08-10,8JGPPKF8,2026-08-10,FastAPI
DKROVIUW-2026-08-10,DKROVIUW,2026-08-10,Python
DKROVIUW-2026-08-10,DKROVIUW,2026-08-10,Robot Framework
DKROVIUW-2026-08-10,DKROVIUW,2026-08-10,SQL
GPX0YNTD-2026-08-10,GPX0YNTD,2026-08-10,LifeCycle
GPX0YNTD-2026-08-10,GPX0YNTD,2026-08-10,HR Service Desk
JQUKKJ23-2026-08-10,JQUKKJ23,2026-08-10,Azure
JQUKKJ23-2026-08-10,JQUKKJ23,2026-08-10,TFS
JQUKKJ23-2026-08-10,JQUKKJ23,2026-08-10,Terraform
BFEKJBVP-2026-08-10,BFEKJBVP,2026-08-10,JavaScript
BFEKJBVP-2026-08-10,BFEKJBVP,2026-08-10,CSS
BFEKJBVP-2026-08-10,BFEKJBVP,2026-08-10,Headless CMS
TFLTLOLK-2026-08-10,TFLTLOLK,2026-08-10,Windows
TFLTLOLK-2026-08-10,TFLTLOLK,2026-08-10,Windows Server
TFLTLOLK-2026-08-10,TFLTLOLK,2026-08-10,Linux
4ZBN4VEN-2026-08-10,4ZBN4VEN,2026-08-10,Murex
4ZBN4VEN-2026-08-10,4ZBN4VEN,2026-08-10,FX Trading systems
4ZBN4VEN-2026-08-10,4ZBN4VEN,2026-08-10,Market data
2CE6JJIO-2026-08-10,2CE6JJIO,2026-08-10,Backend engineering
2CE6JJIO-2026-08-10,2CE6JJIO,2026-08-10,Cloud development
2CE6JJIO-2026-08-10,2CE6JJIO,2026-08-10,Product mindset
15FFNYJG-2026-08-10,15FFNYJG,2026-08-10,Java
15FFNYJG-2026-08-10,15FFNYJG,2026-08-10,Spring
15FFNYJG-2026-08-10,15FFNYJG,2026-08-10,Boot
JBXXCQXM-2026-08-10,JBXXCQXM,2026-08-10,Angular
JBXXCQXM-2026-08-10,JBXXCQXM,2026-08-10,Angular Material
JBXXCQXM-2026-08-10,JBXXCQXM,2026-08-10,K8s
FUSG85W8-2026-08-10,FUSG85W8,2026-08-10,Java
FUSG85W8-2026-08-10,FUSG85W8,2026-08-10,Spring
FUSG85W8-2026-08-10,FUSG85W8,2026-08-10,Boot
SOKKWHLQ-2026-08-10,SOKKWHLQ,2026-08-10,Java
SOKKWHLQ-2026-08-10,SOKKWHLQ,2026-08-10,Spring Boot
SOKKWHLQ-2026-08-10,SOKKWHLQ,2026-08-10,Spring
0IMQVG9Q-2026-08-10,0IMQVG9Q,2026-08-10,Python
0IMQVG9Q-2026-08-10,0IMQVG9Q,2026-08-10,TypeScript
0IMQVG9Q-2026-08-10,0IMQVG9Q,2026-08-10,JavaScript
JVJ6ZST4-2026-08-10,JVJ6ZST4,2026-08-10,JavaScript
JVJ6ZST4-2026-08-10,JVJ6ZST4,2026-08-10,TypeScript
JVJ6ZST4-2026-08-10,JVJ6ZST4,2026-08-10,HTML
4SZDRYVR-2026-08-10,4SZDRYVR,2026-08-10,OS
4SZDRYVR-2026-08-10,4SZDRYVR,2026-08-10,Microsoft Windows
4SZDRYVR-2026-08-10,4SZDRYVR,2026-08-10,AD
7CUIA9IQ-2026-08-10,7CUIA9IQ,2026-08-10,Audits
7CUIA9IQ-2026-08-10,7CUIA9IQ,2026-08-10,Security
7CUIA9IQ-2026-08-10,7CUIA9IQ,2026-08-10,L2
3UPQ5NZV-2026-08-10,3UPQ5NZV,2026-08-10,SRE
3UPQ5NZV-2026-08-10,3UPQ5NZV,2026-08-10,Cloud
3UPQ5NZV-2026-08-10,3UPQ5NZV,2026-08-10,K8s
KWD71VVL-2026-08-10,KWD71VVL,2026-08-10,Python
KWD71VVL-2026-08-10,KWD71VVL,2026-08-10,FastAPI
KWD71VVL-2026-08-10,KWD71VVL,2026-08-10,SQLAlchemy
E542KRGL-2026-08-10,E542KRGL,2026-08-10,Python
E542KRGL-2026-08-10,E542KRGL,2026-08-10,FastAPI
E542KRGL-2026-08-10,E542KRGL,2026-08-10,SQLAlchemy
NB8613UO-2026-08-10,NB8613UO,2026-08-10,SAP
NB8613UO-2026-08-10,NB8613UO,2026-08-10,Distributed systems
NB8613UO-2026-08-10,NB8613UO,2026-08-10,Event-Driven Architecture
XWA3U4J0-2026-08-10,XWA3U4J0,2026-08-10,Unix
XWA3U4J0-2026-08-10,XWA3U4J0,2026-08-10,Linux
XWA3U4J0-2026-08-10,XWA3U4J0,2026-08-10,RHEL
S9TLTTXD-2026-08-10,S9TLTTXD,2026-08-10,Excel
S9TLTTXD-2026-08-10,S9TLTTXD,2026-08-10,C++
S9TLTTXD-2026-08-10,S9TLTTXD,2026-08-10,Python
URLBAZ5S-2026-08-10,URLBAZ5S,2026-08-10,IAM
URLBAZ5S-2026-08-10,URLBAZ5S,2026-08-10,PAM
URLBAZ5S-2026-08-10,URLBAZ5S,2026-08-10,BeyondTrust PAM
TYCYH6CL-2026-08-10,TYCYH6CL,2026-08-10,Python
TYCYH6CL-2026-08-10,TYCYH6CL,2026-08-10,Terraform
TYCYH6CL-2026-08-10,TYCYH6CL,2026-08-10,K8s
RCXUKMRF-2026-08-10,RCXUKMRF,2026-08-10,SQL
RCXUKMRF-2026-08-10,RCXUKMRF,2026-08-10,Calypso
RCXUKMRF-2026-08-10,RCXUKMRF,2026-08-10,Oracle DB
ZUAVPC5A-2026-08-10,ZUAVPC5A,2026-08-10,COBOL
ZUAVPC5A-2026-08-10,ZUAVPC5A,2026-08-10,Mainframe
ZUAVPC5A-2026-08-10,ZUAVPC5A,2026-08-10,Analytical skills
YR79YDSC-2026-08-10,YR79YDSC,2026-08-10,JavaScript
YR79YDSC-2026-08-10,YR79YDSC,2026-08-10,Node.js
YR79YDSC-2026-08-10,YR79YDSC,2026-08-10,Express
5BHJTS6R-2026-08-10,5BHJTS6R,2026-08-10,AWS
5BHJTS6R-2026-08-10,5BHJTS6R,2026-08-10,Cybersecurity
5BHJTS6R-2026-08-10,5BHJTS6R,2026-08-10,AWS Cloud
VA4UYMD3-2026-08-10,VA4UYMD3,2026-08-10,Azure
VA4UYMD3-2026-08-10,VA4UYMD3,2026-08-10,Cybersecurity
VA4UYMD3-2026-08-10,VA4UYMD3,2026-08-10,Azure Cloud
BIGSKIRV-2026-08-10,BIGSKIRV,2026-08-10,PHP
BIGSKIRV-2026-08-10,BIGSKIRV,2026-08-10,Symfony
BIGSKIRV-2026-08-10,BIGSKIRV,2026-08-10,CMS
